START MPC DATA
 -8.7705577998074247E-01  0.0000000000000000E+00 -9.7524832415439799E-02
  8.7705577998074247E-01  0.0000000000000000E+00 -2.9071063927093233E-01
 -8.7705577998074247E-01  0.0000000000000000E+00  2.9071063927093233E-01
  4.3852788999037123E-01 -6.1905016978346572E-01 -5.3359079132183829E-01
  4.3852788999037123E-01  6.1905016978346572E-01 -5.3359079132183829E-01
 -4.3852788999037123E-01 -6.1905016978346572E-01  5.3359079132183829E-01
 -4.3852788999037123E-01  6.1905016978346572E-01  5.3359079132183829E-01
 -4.3852788999037123E-01 -6.1905016978346572E-01 -6.3111562373727814E-01
  4.3852788999037123E-01 -6.1905016978346572E-01  6.3111562373727814E-01
  4.3852788999037123E-01  6.1905016978346572E-01  6.3111562373727814E-01
 -4.3852788999037123E-01  6.1905016978346572E-01 -6.3111562373727814E-01
  0.0000000000000000E+00  6.1905016978346572E-01  7.7647094337274425E-01
  0.0000000000000000E+00 -6.1905016978346572E-01 -7.7647094337274425E-01
  0.0000000000000000E+00  6.1905016978346572E-01 -7.7647094337274425E-01
  0.0000000000000000E+00 -6.1905016978346572E-01  7.7647094337274425E-01
  8.7705577998074247E-01  0.0000000000000000E+00  4.8576030410181192E-01
 -8.7705577998074247E-01  0.0000000000000000E+00 -4.8576030410181192E-01
  4.3852788999037123E-01  0.0000000000000000E+00 -9.2182626300821047E-01
 -4.3852788999037123E-01  0.0000000000000000E+00  9.2182626300821047E-01
  8.7705577998074247E-01 -6.1905016978346572E-01  9.7524832415439799E-02
  8.7705577998074247E-01  6.1905016978346572E-01  9.7524832415439799E-02
 -8.7705577998074247E-01  6.1905016978346572E-01 -9.7524832415439799E-02
 -8.7705577998074247E-01 -6.1905016978346572E-01 -9.7524832415439799E-02
  8.7705577998074247E-01  0.0000000000000000E+00 -6.7894611095730451E-01
 -8.7705577998074247E-01  0.0000000000000000E+00  6.7894611095730451E-01
  4.3852788999037123E-01  0.0000000000000000E+00  1.0193510954236502E+00
 -4.3852788999037123E-01  0.0000000000000000E+00 -1.0193510954236502E+00
 -8.7705577998074247E-01  6.1905016978346572E-01  2.9071063927093233E-01
  8.7705577998074247E-01 -6.1905016978346572E-01 -2.9071063927093233E-01
  8.7705577998074247E-01  6.1905016978346572E-01 -2.9071063927093233E-01
 -8.7705577998074247E-01 -6.1905016978346572E-01  2.9071063927093233E-01
  0.0000000000000000E+00  0.0000000000000000E+00 -1.1647064150591164E+00
  0.0000000000000000E+00  0.0000000000000000E+00  1.1647064150591164E+00
  8.7705577998074247E-01 -6.1905016978346572E-01  4.8576030410181192E-01
 -8.7705577998074247E-01 -6.1905016978346572E-01 -4.8576030410181192E-01
  8.7705577998074247E-01  6.1905016978346572E-01  4.8576030410181192E-01
 -8.7705577998074247E-01  6.1905016978346572E-01 -4.8576030410181192E-01
  4.3852788999037123E-01  6.1905016978346572E-01 -9.2182626300821047E-01
  4.3852788999037123E-01 -6.1905016978346572E-01 -9.2182626300821047E-01
 -4.3852788999037123E-01 -6.1905016978346572E-01  9.2182626300821047E-01
 -4.3852788999037123E-01  6.1905016978346572E-01  9.2182626300821047E-01
  0.0000000000000000E+00 -1.2381003395669314E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.2381003395669314E+00  0.0000000000000000E+00
 -8.7705577998074247E-01  0.0000000000000000E+00 -8.7399577578818399E-01
  8.7705577998074247E-01  0.0000000000000000E+00  8.7399577578818399E-01
 -8.7705577998074247E-01 -6.1905016978346572E-01  6.7894611095730451E-01
  8.7705577998074247E-01  6.1905016978346572E-01 -6.7894611095730451E-01
  8.7705577998074247E-01 -6.1905016978346572E-01 -6.7894611095730451E-01
 -8.7705577998074247E-01  6.1905016978346572E-01  6.7894611095730451E-01
 -4.3852788999037123E-01  6.1905016978346572E-01 -1.0193510954236502E+00
  4.3852788999037123E-01 -6.1905016978346572E-01  1.0193510954236502E+00
 -4.3852788999037123E-01 -6.1905016978346572E-01 -1.0193510954236502E+00
  4.3852788999037123E-01  6.1905016978346572E-01  1.0193510954236502E+00
  0.0000000000000000E+00 -1.2381003395669314E+00 -3.8823547168637212E-01
  0.0000000000000000E+00  1.2381003395669314E+00 -3.8823547168637212E-01
  0.0000000000000000E+00  1.2381003395669314E+00  3.8823547168637212E-01
  0.0000000000000000E+00 -1.2381003395669314E+00  3.8823547168637212E-01
  1.3155836699711136E+00  0.0000000000000000E+00 -4.7830487220026363E-02
 -1.3155836699711136E+00  0.0000000000000000E+00  4.7830487220026363E-02
  0.0000000000000000E+00  6.1905016978346572E-01  1.1647064150591164E+00
  0.0000000000000000E+00 -6.1905016978346572E-01 -1.1647064150591164E+00
  0.0000000000000000E+00  6.1905016978346572E-01 -1.1647064150591164E+00
  0.0000000000000000E+00 -6.1905016978346572E-01  1.1647064150591164E+00
  4.3852788999037123E-01  1.2381003395669314E+00 -1.4535531963546616E-01
  4.3852788999037123E-01 -1.2381003395669314E+00 -1.4535531963546616E-01
 -4.3852788999037123E-01  1.2381003395669314E+00  1.4535531963546616E-01
 -4.3852788999037123E-01 -1.2381003395669314E+00  1.4535531963546616E-01
 -4.3852788999037123E-01  1.2381003395669314E+00 -2.4288015205090596E-01
 -4.3852788999037123E-01 -1.2381003395669314E+00 -2.4288015205090596E-01
  4.3852788999037123E-01 -1.2381003395669314E+00  2.4288015205090596E-01
  4.3852788999037123E-01  1.2381003395669314E+00  2.4288015205090596E-01
  1.3155836699711136E+00  0.0000000000000000E+00  3.4040498446634576E-01
 -1.3155836699711136E+00  0.0000000000000000E+00 -3.4040498446634576E-01
 -8.7705577998074247E-01  0.0000000000000000E+00  1.0671815826436766E+00
  8.7705577998074247E-01  0.0000000000000000E+00 -1.0671815826436766E+00
  4.3852788999037123E-01  0.0000000000000000E+00 -1.3100617346945826E+00
 -4.3852788999037123E-01  0.0000000000000000E+00  1.3100617346945826E+00
  8.7705577998074247E-01 -6.1905016978346572E-01  8.7399577578818399E-01
 -8.7705577998074247E-01 -6.1905016978346572E-01 -8.7399577578818399E-01
  8.7705577998074247E-01  6.1905016978346572E-01  8.7399577578818399E-01
 -8.7705577998074247E-01  6.1905016978346572E-01 -8.7399577578818399E-01
  1.3155836699711136E+00  0.0000000000000000E+00 -4.3606595890639854E-01
 -1.3155836699711136E+00  0.0000000000000000E+00  4.3606595890639854E-01
  4.3852788999037123E-01  1.2381003395669314E+00 -5.3359079132183829E-01
 -4.3852788999037123E-01 -1.2381003395669314E+00  5.3359079132183829E-01
 -4.3852788999037123E-01  1.2381003395669314E+00  5.3359079132183829E-01
  4.3852788999037123E-01 -1.2381003395669314E+00 -5.3359079132183829E-01
 -1.3155836699711136E+00  6.1905016978346572E-01  4.7830487220026363E-02
  1.3155836699711136E+00 -6.1905016978346572E-01 -4.7830487220026363E-02
 -1.3155836699711136E+00 -6.1905016978346572E-01  4.7830487220026363E-02
  1.3155836699711136E+00  6.1905016978346572E-01 -4.7830487220026363E-02
  4.3852788999037123E-01 -1.2381003395669314E+00  6.3111562373727814E-01
  4.3852788999037123E-01  1.2381003395669314E+00  6.3111562373727814E-01
 -4.3852788999037123E-01  1.2381003395669314E+00 -6.3111562373727814E-01
 -4.3852788999037123E-01 -1.2381003395669314E+00 -6.3111562373727814E-01
  0.0000000000000000E+00  1.2381003395669314E+00 -7.7647094337274425E-01
  0.0000000000000000E+00 -1.2381003395669314E+00 -7.7647094337274425E-01
  0.0000000000000000E+00  1.2381003395669314E+00  7.7647094337274425E-01
  0.0000000000000000E+00 -1.2381003395669314E+00  7.7647094337274425E-01
  4.3852788999037123E-01  0.0000000000000000E+00  1.4075865671100223E+00
 -4.3852788999037123E-01  0.0000000000000000E+00 -1.4075865671100223E+00
  1.3155836699711136E+00 -6.1905016978346572E-01  3.4040498446634576E-01
  1.3155836699711136E+00  6.1905016978346572E-01  3.4040498446634576E-01
 -1.3155836699711136E+00  6.1905016978346572E-01 -3.4040498446634576E-01
 -1.3155836699711136E+00 -6.1905016978346572E-01 -3.4040498446634576E-01
  1.3155836699711136E+00  0.0000000000000000E+00  7.2864045615271789E-01
 -1.3155836699711136E+00  0.0000000000000000E+00 -7.2864045615271789E-01
 -8.7705577998074247E-01  6.1905016978346572E-01  1.0671815826436766E+00
  8.7705577998074247E-01 -6.1905016978346572E-01 -1.0671815826436766E+00
  8.7705577998074247E-01  6.1905016978346572E-01 -1.0671815826436766E+00
 -8.7705577998074247E-01 -6.1905016978346572E-01  1.0671815826436766E+00
 -4.3852788999037123E-01  6.1905016978346572E-01  1.3100617346945826E+00
  4.3852788999037123E-01  6.1905016978346572E-01 -1.3100617346945826E+00
 -4.3852788999037123E-01 -6.1905016978346572E-01  1.3100617346945826E+00
  4.3852788999037123E-01 -6.1905016978346572E-01 -1.3100617346945826E+00
 -1.3155836699711136E+00  6.1905016978346572E-01  4.3606595890639854E-01
 -1.3155836699711136E+00 -6.1905016978346572E-01  4.3606595890639854E-01
  1.3155836699711136E+00 -6.1905016978346572E-01 -4.3606595890639854E-01
  1.3155836699711136E+00  6.1905016978346572E-01 -4.3606595890639854E-01
  8.7705577998074247E-01 -1.2381003395669314E+00  9.7524832415439799E-02
 -8.7705577998074247E-01 -1.2381003395669314E+00 -9.7524832415439799E-02
  8.7705577998074247E-01  1.2381003395669314E+00  9.7524832415439799E-02
 -8.7705577998074247E-01  1.2381003395669314E+00 -9.7524832415439799E-02
  8.7705577998074247E-01  0.0000000000000000E+00  1.2622312474745563E+00
 -8.7705577998074247E-01  0.0000000000000000E+00 -1.2622312474745563E+00
  8.7705577998074247E-01 -1.2381003395669314E+00 -2.9071063927093233E-01
 -8.7705577998074247E-01  1.2381003395669314E+00  2.9071063927093233E-01
 -8.7705577998074247E-01 -1.2381003395669314E+00  2.9071063927093233E-01
  8.7705577998074247E-01  1.2381003395669314E+00 -2.9071063927093233E-01
 -1.3155836699711136E+00  0.0000000000000000E+00  8.2430143059277061E-01
  1.3155836699711136E+00  0.0000000000000000E+00 -8.2430143059277061E-01
  0.0000000000000000E+00  0.0000000000000000E+00  1.5529418867454885E+00
  0.0000000000000000E+00  0.0000000000000000E+00 -1.5529418867454885E+00
 -8.7705577998074247E-01 -1.2381003395669314E+00 -4.8576030410181192E-01
  8.7705577998074247E-01 -1.2381003395669314E+00  4.8576030410181192E-01
  8.7705577998074247E-01  1.2381003395669314E+00  4.8576030410181192E-01
 -8.7705577998074247E-01  1.2381003395669314E+00 -4.8576030410181192E-01
 -4.3852788999037123E-01 -6.1905016978346572E-01 -1.4075865671100223E+00
  4.3852788999037123E-01 -6.1905016978346572E-01  1.4075865671100223E+00
 -4.3852788999037123E-01  6.1905016978346572E-01 -1.4075865671100223E+00
  4.3852788999037123E-01  6.1905016978346572E-01  1.4075865671100223E+00
  4.3852788999037123E-01  1.2381003395669314E+00 -9.2182626300821047E-01
  4.3852788999037123E-01 -1.2381003395669314E+00 -9.2182626300821047E-01
 -4.3852788999037123E-01  1.2381003395669314E+00  9.2182626300821047E-01
 -4.3852788999037123E-01 -1.2381003395669314E+00  9.2182626300821047E-01
  1.3155836699711136E+00 -6.1905016978346572E-01  7.2864045615271789E-01
 -1.3155836699711136E+00 -6.1905016978346572E-01 -7.2864045615271789E-01
 -1.3155836699711136E+00  6.1905016978346572E-01 -7.2864045615271789E-01
  1.3155836699711136E+00  6.1905016978346572E-01  7.2864045615271789E-01
  8.7705577998074247E-01  6.1905016978346572E-01  1.2622312474745563E+00
  8.7705577998074247E-01 -6.1905016978346572E-01  1.2622312474745563E+00
 -8.7705577998074247E-01 -6.1905016978346572E-01 -1.2622312474745563E+00
 -8.7705577998074247E-01  6.1905016978346572E-01 -1.2622312474745563E+00
 -8.7705577998074247E-01  1.2381003395669314E+00  6.7894611095730451E-01
 -8.7705577998074247E-01 -1.2381003395669314E+00  6.7894611095730451E-01
  8.7705577998074247E-01  1.2381003395669314E+00 -6.7894611095730451E-01
  8.7705577998074247E-01 -1.2381003395669314E+00 -6.7894611095730451E-01
  4.3852788999037123E-01  1.2381003395669314E+00  1.0193510954236502E+00
 -4.3852788999037123E-01 -1.2381003395669314E+00 -1.0193510954236502E+00
  4.3852788999037123E-01 -1.2381003395669314E+00  1.0193510954236502E+00
 -4.3852788999037123E-01  1.2381003395669314E+00 -1.0193510954236502E+00
 -1.3155836699711136E+00 -6.1905016978346572E-01  8.2430143059277061E-01
  1.3155836699711136E+00 -6.1905016978346572E-01 -8.2430143059277061E-01
  1.3155836699711136E+00  6.1905016978346572E-01 -8.2430143059277061E-01
 -1.3155836699711136E+00  6.1905016978346572E-01  8.2430143059277061E-01
  0.0000000000000000E+00 -6.1905016978346572E-01 -1.5529418867454885E+00
  0.0000000000000000E+00 -6.1905016978346572E-01  1.5529418867454885E+00
  0.0000000000000000E+00  6.1905016978346572E-01 -1.5529418867454885E+00
  0.0000000000000000E+00  6.1905016978346572E-01  1.5529418867454885E+00
 -8.7705577998074247E-01  0.0000000000000000E+00  1.4554170543300486E+00
  8.7705577998074247E-01  0.0000000000000000E+00 -1.4554170543300486E+00
  0.0000000000000000E+00 -1.2381003395669314E+00  1.1647064150591164E+00
  0.0000000000000000E+00 -1.2381003395669314E+00 -1.1647064150591164E+00
  0.0000000000000000E+00  1.2381003395669314E+00 -1.1647064150591164E+00
  0.0000000000000000E+00  1.2381003395669314E+00  1.1647064150591164E+00
  1.3155836699711136E+00  0.0000000000000000E+00  1.1168759278390901E+00
 -1.3155836699711136E+00  0.0000000000000000E+00 -1.1168759278390901E+00
  8.7705577998074247E-01 -1.2381003395669314E+00  8.7399577578818399E-01
 -8.7705577998074247E-01 -1.2381003395669314E+00 -8.7399577578818399E-01
  8.7705577998074247E-01  1.2381003395669314E+00  8.7399577578818399E-01
 -8.7705577998074247E-01  1.2381003395669314E+00 -8.7399577578818399E-01
  4.3852788999037123E-01  0.0000000000000000E+00 -1.6982972063809547E+00
 -4.3852788999037123E-01  0.0000000000000000E+00  1.6982972063809547E+00
  1.7541115599614849E+00  0.0000000000000000E+00 -1.9318580685549258E-01
 -1.7541115599614849E+00  0.0000000000000000E+00  1.9318580685549258E-01
  1.7541115599614849E+00  0.0000000000000000E+00  1.9504966483087960E-01
 -1.7541115599614849E+00  0.0000000000000000E+00 -1.9504966483087960E-01
 -1.3155836699711136E+00  0.0000000000000000E+00  1.2125369022791426E+00
  1.3155836699711136E+00  0.0000000000000000E+00 -1.2125369022791426E+00
  1.3155836699711136E+00  1.2381003395669314E+00 -4.7830487220026363E-02
 -1.3155836699711136E+00 -1.2381003395669314E+00  4.7830487220026363E-02
 -1.3155836699711136E+00  1.2381003395669314E+00  4.7830487220026363E-02
  1.3155836699711136E+00 -1.2381003395669314E+00 -4.7830487220026363E-02
 -8.7705577998074247E-01 -6.1905016978346572E-01  1.4554170543300486E+00
  8.7705577998074247E-01  6.1905016978346572E-01 -1.4554170543300486E+00
 -8.7705577998074247E-01  6.1905016978346572E-01  1.4554170543300486E+00
  8.7705577998074247E-01 -6.1905016978346572E-01 -1.4554170543300486E+00
  1.3155836699711136E+00 -6.1905016978346572E-01  1.1168759278390901E+00
 -1.3155836699711136E+00  6.1905016978346572E-01 -1.1168759278390901E+00
 -1.3155836699711136E+00 -6.1905016978346572E-01 -1.1168759278390901E+00
  1.3155836699711136E+00  6.1905016978346572E-01  1.1168759278390901E+00
  1.3155836699711136E+00  1.2381003395669314E+00  3.4040498446634576E-01
 -1.3155836699711136E+00  1.2381003395669314E+00 -3.4040498446634576E-01
  1.3155836699711136E+00 -1.2381003395669314E+00  3.4040498446634576E-01
 -1.3155836699711136E+00 -1.2381003395669314E+00 -3.4040498446634576E-01
 -1.7541115599614849E+00  0.0000000000000000E+00  5.8142127854186465E-01
  1.7541115599614849E+00  0.0000000000000000E+00 -5.8142127854186465E-01
  1.7541115599614849E+00  0.0000000000000000E+00  5.8328513651725178E-01
 -1.7541115599614849E+00  0.0000000000000000E+00 -5.8328513651725178E-01
  4.3852788999037123E-01  0.0000000000000000E+00  1.7958220387963943E+00
 -4.3852788999037123E-01  0.0000000000000000E+00 -1.7958220387963943E+00
  8.7705577998074247E-01  1.2381003395669314E+00 -1.0671815826436766E+00
 -8.7705577998074247E-01 -1.2381003395669314E+00  1.0671815826436766E+00
 -8.7705577998074247E-01  1.2381003395669314E+00  1.0671815826436766E+00
  8.7705577998074247E-01 -1.2381003395669314E+00 -1.0671815826436766E+00
  4.3852788999037123E-01  1.2381003395669314E+00 -1.3100617346945826E+00
 -4.3852788999037123E-01  1.2381003395669314E+00  1.3100617346945826E+00
 -4.3852788999037123E-01 -1.2381003395669314E+00  1.3100617346945826E+00
  4.3852788999037123E-01 -1.2381003395669314E+00 -1.3100617346945826E+00
  0.0000000000000000E+00  1.8571505093503973E+00  0.0000000000000000E+00
  0.0000000000000000E+00 -1.8571505093503973E+00  0.0000000000000000E+00
  1.3155836699711136E+00  1.2381003395669314E+00 -4.3606595890639854E-01
 -1.3155836699711136E+00  1.2381003395669314E+00  4.3606595890639854E-01
 -1.3155836699711136E+00 -1.2381003395669314E+00  4.3606595890639854E-01
  1.3155836699711136E+00 -1.2381003395669314E+00 -4.3606595890639854E-01
 -4.3852788999037123E-01 -6.1905016978346572E-01  1.6982972063809547E+00
  4.3852788999037123E-01  6.1905016978346572E-01 -1.6982972063809547E+00
 -4.3852788999037123E-01  6.1905016978346572E-01  1.6982972063809547E+00
  4.3852788999037123E-01 -6.1905016978346572E-01 -1.6982972063809547E+00
 -8.7705577998074247E-01  0.0000000000000000E+00 -1.6504667191609284E+00
  8.7705577998074247E-01  0.0000000000000000E+00  1.6504667191609284E+00
 -1.7541115599614849E+00 -6.1905016978346572E-01  1.9318580685549258E-01
  1.7541115599614849E+00  6.1905016978346572E-01 -1.9318580685549258E-01
  1.7541115599614849E+00 -6.1905016978346572E-01 -1.9318580685549258E-01
 -1.7541115599614849E+00  6.1905016978346572E-01  1.9318580685549258E-01
 -1.7541115599614849E+00 -6.1905016978346572E-01 -1.9504966483087960E-01
 -1.7541115599614849E+00  6.1905016978346572E-01 -1.9504966483087960E-01
  1.7541115599614849E+00 -6.1905016978346572E-01  1.9504966483087960E-01
  1.7541115599614849E+00  6.1905016978346572E-01  1.9504966483087960E-01
 -1.3155836699711136E+00  6.1905016978346572E-01  1.2125369022791426E+00
  1.3155836699711136E+00  6.1905016978346572E-01 -1.2125369022791426E+00
  1.3155836699711136E+00 -6.1905016978346572E-01 -1.2125369022791426E+00
 -1.3155836699711136E+00 -6.1905016978346572E-01  1.2125369022791426E+00
  0.0000000000000000E+00 -1.8571505093503973E+00 -3.8823547168637212E-01
  0.0000000000000000E+00  1.8571505093503973E+00 -3.8823547168637212E-01
  0.0000000000000000E+00  1.8571505093503973E+00  3.8823547168637212E-01
  0.0000000000000000E+00 -1.8571505093503973E+00  3.8823547168637212E-01
  4.3852788999037123E-01  1.8571505093503973E+00 -1.4535531963546616E-01
 -4.3852788999037123E-01  1.8571505093503973E+00  1.4535531963546616E-01
 -4.3852788999037123E-01 -1.8571505093503973E+00  1.4535531963546616E-01
  4.3852788999037123E-01 -1.8571505093503973E+00 -1.4535531963546616E-01
 -4.3852788999037123E-01 -1.8571505093503973E+00 -2.4288015205090596E-01
  4.3852788999037123E-01  1.8571505093503973E+00  2.4288015205090596E-01
  4.3852788999037123E-01 -1.8571505093503973E+00  2.4288015205090596E-01
 -4.3852788999037123E-01  1.8571505093503973E+00 -2.4288015205090596E-01
  4.3852788999037123E-01  1.2381003395669314E+00  1.4075865671100223E+00
 -4.3852788999037123E-01 -1.2381003395669314E+00 -1.4075865671100223E+00
  4.3852788999037123E-01 -1.2381003395669314E+00  1.4075865671100223E+00
 -4.3852788999037123E-01  1.2381003395669314E+00 -1.4075865671100223E+00
  0.0000000000000000E+00  0.0000000000000000E+00  1.9411773584318606E+00
  0.0000000000000000E+00  0.0000000000000000E+00 -1.9411773584318606E+00
  1.3155836699711136E+00  1.2381003395669314E+00  7.2864045615271789E-01
 -1.3155836699711136E+00 -1.2381003395669314E+00 -7.2864045615271789E-01
  1.3155836699711136E+00 -1.2381003395669314E+00  7.2864045615271789E-01
 -1.3155836699711136E+00  1.2381003395669314E+00 -7.2864045615271789E-01
 -1.7541115599614849E+00 -6.1905016978346572E-01  5.8142127854186465E-01
  1.7541115599614849E+00  6.1905016978346572E-01 -5.8142127854186465E-01
  1.7541115599614849E+00 -6.1905016978346572E-01 -5.8142127854186465E-01
 -1.7541115599614849E+00  6.1905016978346572E-01  5.8142127854186465E-01
  1.7541115599614849E+00 -6.1905016978346572E-01  5.8328513651725178E-01
 -1.7541115599614849E+00  6.1905016978346572E-01 -5.8328513651725178E-01
  1.7541115599614849E+00  6.1905016978346572E-01  5.8328513651725178E-01
 -1.7541115599614849E+00 -6.1905016978346572E-01 -5.8328513651725178E-01
  4.3852788999037123E-01  6.1905016978346572E-01  1.7958220387963943E+00
 -4.3852788999037123E-01 -6.1905016978346572E-01 -1.7958220387963943E+00
 -4.3852788999037123E-01  6.1905016978346572E-01 -1.7958220387963943E+00
  4.3852788999037123E-01 -6.1905016978346572E-01  1.7958220387963943E+00
 -8.7705577998074247E-01 -6.1905016978346572E-01 -1.6504667191609284E+00
 -8.7705577998074247E-01  6.1905016978346572E-01 -1.6504667191609284E+00
  8.7705577998074247E-01 -6.1905016978346572E-01  1.6504667191609284E+00
  8.7705577998074247E-01  6.1905016978346572E-01  1.6504667191609284E+00
 -8.7705577998074247E-01 -1.2381003395669314E+00 -1.2622312474745563E+00
  8.7705577998074247E-01 -1.2381003395669314E+00  1.2622312474745563E+00
 -8.7705577998074247E-01  1.2381003395669314E+00 -1.2622312474745563E+00
  8.7705577998074247E-01  1.2381003395669314E+00  1.2622312474745563E+00
 -4.3852788999037123E-01 -1.8571505093503973E+00  5.3359079132183829E-01
  4.3852788999037123E-01  1.8571505093503973E+00 -5.3359079132183829E-01
 -4.3852788999037123E-01  1.8571505093503973E+00  5.3359079132183829E-01
  4.3852788999037123E-01 -1.8571505093503973E+00 -5.3359079132183829E-01
 -1.3155836699711136E+00  1.2381003395669314E+00  8.2430143059277061E-01
  1.3155836699711136E+00  1.2381003395669314E+00 -8.2430143059277061E-01
  1.3155836699711136E+00 -1.2381003395669314E+00 -8.2430143059277061E-01
